day,XUSDTZEUR,XUNIZEUR,XETHZEUR,XXDGZEUR,XLTCZEUR,XETHZUSD,XUNIZUSD,XXBTZEUR,XXBTZUSD,XXLMZUSD,XNANOZUSD,XXMRZUSD,XEOSZUSD,XUSDTZUSD,XXMRZEUR,XBCHZEUR,XREPV2ZEUR,XXDGZUSD,XNANOZEUR,XXRPZEUR,XLTCZUSD,XEOSZEUR,XXRPZUSD,XXLMZEUR,XBCHZUSD,XREPV2ZUSD
2021-03-25,0.8099,22.7070,1346.1633,0.0436,145.0300,1585.8633,26.6777,43857.5333,51657.0333,0.3578,4.2459,214.8467,3.6650,1.0000,181.4600,398.7800,26.2953,0.0512,3.6151,0.4228,172.4967,3.1116,0.4978,0.3042,469.4867,30.9833
2021-03-26,0.8487,23.9220,1411.0467,0.0451,152.5367,1662.2167,28.2247,45656.5000,53802.7667,0.3773,4.3841,221.1167,4.0173,1.0006,187.8233,420.0833,27.6330,0.0531,3.7293,0.4674,179.6700,3.4130,0.5501,0.3206,494.7867,32.6277
2021-03-27,0.8481,24.1633,1443.7167,0.0462,154.7900,1704.3367,28.5133,47015.4000,55506.8000,0.3808,4.4639,219.8233,4.0922,1.0003,186.3433,422.4467,28.4120,0.0544,3.7901,0.4679,182.6300,3.4700,0.5522,0.3228,498.3433,33.3787
2021-03-28,0.8480,23.7650,1433.6067,0.0456,155.8233,1690.8367,28.0173,47187.5667,55674.3000,0.3962,4.5293,227.5667,4.1192,0.9998,193.2867,421.5400,30.0513,0.0538,3.8413,0.4654,183.7167,3.4918,0.5492,0.3361,496.8533,35.4703
2021-03-29,0.8482,24.3667,1508.3133,0.0458,162.1567,1778.3700,28.6973,48351.0667,57054.3000,0.4027,4.7231,235.6733,4.2030,0.9998,199.9767,433.6667,31.8903,0.0540,4.0117,0.4750,191.2867,3.5802,0.5599,0.3416,511.1600,37.6877
2021-03-30,0.8509,24.4307,1557.2800,0.0463,166.2133,1829.2300,28.7017,49679.1333,58405.3333,0.4041,4.8476,241.7167,4.3157,1.0005,205.8167,446.1467,35.5847,0.0545,4.1294,0.4840,195.3400,3.6768,0.5696,0.3439,524.5333,40.2183
2021-03-31,0.8526,23.7870,1599.7233,0.0454,165.6033,1879.3233,27.9280,49847.4333,58466.6667,0.3969,5.1351,250.9400,4.5875,1.0002,213.7033,451.0900,33.7973,0.0534,4.3560,0.4756,194.2867,3.9096,0.5595,0.3378,529.6233,39.6520
2021-04-01,0.8504,24.6817,1652.2467,0.0528,170.5100,1945.4200,29.0223,49936.6667,58708.2000,0.4181,5.1206,250.1500,5.4236,0.9998,212.8033,466.3300,33.4340,0.0623,4.3567,0.4859,200.5900,4.6066,0.5709,0.3553,548.2533,39.1490
2021-04-02,0.8490,25.2427,1763.5033,0.0503,177.2900,2076.1333,29.7223,50253.2000,59181.9000,0.4438,5.1127,256.0167,5.9895,0.9998,218.5533,488.1533,33.8510,0.0593,4.3404,0.5043,208.6967,5.0903,0.5932,0.3769,574.5700,39.7367
2021-04-03,0.8516,25.9100,1745.9133,0.0485,172.5300,2050.7033,30.3953,49328.7333,57973.7000,0.4244,5.2480,259.2700,5.7068,1.0002,220.9900,470.4900,33.3433,0.0569,4.4670,0.5094,202.7000,4.8582,0.5984,0.3617,552.0133,39.2887
2021-04-04,0.8531,25.9890,1746.3733,0.0486,170.3567,2049.6933,30.4820,49234.7333,57719.6667,0.4213,5.2388,261.2100,5.9715,1.0003,222.9267,468.0567,33.7563,0.0569,4.4535,0.5220,199.8667,5.0894,0.6125,0.3594,548.6833,40.2143
2021-04-05,0.8482,25.9610,1764.0433,0.0501,182.2000,2080.3267,30.5653,49544.8333,58406.0333,0.5028,5.4871,264.7467,6.5231,1.0000,224.7400,521.9067,35.5610,0.0589,4.6527,0.6987,214.7867,5.5344,0.8247,0.4260,616.1300,42.0447
2021-04-06,0.8454,26.4350,1776.5700,0.0529,195.4000,2102.7533,31.2910,49259.5333,58285.6667,0.5315,5.5381,269.7233,6.6439,1.0011,227.9367,549.5367,37.3163,0.0626,4.6841,0.8494,231.4400,5.6100,1.0074,0.4504,650.4567,43.9607
2021-04-07,0.8442,24.6837,1693.2300,0.0516,189.1733,2006.7067,29.2573,47841.9667,56680.2000,0.4912,5.3323,263.2867,6.2156,0.9999,222.3833,535.4567,38.4463,0.0611,4.4997,0.8104,224.4833,5.2530,0.9603,0.4143,634.7000,45.4927
2021-04-08,0.8414,24.9270,1714.2133,0.0513,188.4267,2038.5367,29.6490,48211.2667,57308.0000,0.4922,5.4645,264.4533,6.2341,0.9998,222.3533,531.8733,40.8823,0.0610,4.6103,0.8500,223.8400,5.2502,1.0121,0.4140,632.3333,48.4357
2021-04-09,0.8435,25.0703,1744.8367,0.0522,187.6867,2072.3367,29.8067,49007.7333,58179.5667,0.4903,5.6757,276.6900,6.2755,1.0003,233.1233,534.3633,45.2700,0.0622,4.7400,0.8644,222.8400,5.2907,1.0273,0.4122,635.2433,53.9207
2021-04-10,0.8368,24.9963,1781.7067,0.0530,204.8067,2128.9833,29.9210,49876.9667,59621.5333,0.5451,5.6204,287.8800,6.5124,0.9994,235.9167,552.3633,45.0480,0.0633,4.7430,1.0557,243.8500,5.4510,1.2594,0.4570,659.2900,54.0317
2021-04-11,0.8347,25.0543,1795.4367,0.0608,212.4200,2142.0833,29.9137,50205.5667,59929.1000,0.5979,5.5917,315.7000,6.7746,0.9993,265.6600,579.6700,41.2153,0.0726,4.7143,1.1590,253.3533,5.6823,1.3795,0.5012,691.6767,49.4603
2021-04-12,0.8385,29.1660,1803.5433,0.0601,208.1933,2146.5367,34.7997,50541.8333,60147.9000,0.5878,5.5746,324.2233,6.5398,0.9995,262.4967,565.0833,39.6830,0.0716,4.6745,1.1907,247.7800,5.4912,1.4208,0.4940,673.4200,47.5340
2021-04-13,0.8383,29.8030,1884.2767,0.0727,219.0467,2250.3700,35.5747,52217.6333,62416.9667,0.6387,5.4576,321.9033,7.1165,1.0001,269.4767,603.6400,41.7253,0.0870,4.5573,1.4238,261.6267,5.9578,1.7013,0.5344,721.4133,50.1623
2021-04-14,0.8363,29.5923,1995.4833,0.1000,227.7400,2386.7333,35.4057,52731.1667,63061.3333,0.6386,5.3233,319.8267,7.5974,1.0002,267.6833,670.2267,41.0383,0.1196,4.4504,1.4968,272.2767,6.3542,1.7832,0.5336,801.9733,49.6280
2021-04-15,0.8364,31.4790,2077.8967,0.1401,235.1067,2487.9067,37.6543,52688.9667,63041.0000,0.6347,5.4589,336.7900,7.6988,1.0008,281.8100,708.2800,42.3657,0.1663,4.5618,1.4750,281.2467,6.4322,1.7652,0.5304,847.9733,50.8320
2021-04-16,0.8379,30.2993,2027.9500,0.2850,248.3600,2427.5567,36.2363,51563.0333,61716.0333,0.6101,5.5355,336.2167,8.1120,1.0014,279.3633,863.5467,43.4450,0.3403,4.6148,1.3309,297.5400,6.7798,1.5931,0.5100,1035.1633,52.2840
2021-04-17,0.8398,29.9117,1992.5700,0.2500,261.2600,2376.8800,35.6597,51025.7000,60808.0000,0.6087,9.4345,359.4567,8.0927,1.0009,301.9967,894.6367,43.7047,0.2975,7.8213,1.3461,311.0467,6.7844,1.6071,0.5106,1066.2733,51.4693
2021-04-18,0.8488,26.5687,1833.2800,0.2571,230.3767,2177.3167,31.4723,47534.0333,55886.7000,0.5326,10.8622,335.6867,6.9740,1.0041,281.4567,790.4133,37.6350,0.3077,9.0423,1.1523,270.4367,5.9621,1.3770,0.4540,933.6633,44.6650
2021-04-19,0.8365,26.0560,1815.5533,0.3211,221.1900,2174.1667,31.3047,46595.8333,55847.8667,0.5191,9.7925,343.4967,6.8862,1.0015,285.8767,781.8400,34.0007,0.3851,8.1894,1.1413,264.8733,5.7415,1.3654,0.4336,936.2733,40.7537
2021-04-20,0.8343,25.6513,1867.2300,0.2805,213.0433,2244.4200,30.8500,46264.3000,55666.2333,0.5103,8.8874,382.1733,6.5411,1.0013,317.5300,761.2900,31.4853,0.3372,7.2821,1.1139,256.0100,5.4382,1.3356,0.4240,915.5800,37.6507
2021-04-21,0.8282,27.9080,1960.3967,0.2637,218.0333,2354.6967,33.5593,45533.9667,54740.2333,0.5042,9.2523,391.3533,6.4813,1.0005,325.6467,779.5167,31.6553,0.3163,7.7024,1.1179,261.5267,5.3895,1.3437,0.4195,936.8800,37.7400
2021-04-22,0.8340,29.1320,2037.0867,0.2281,215.8733,2451.1167,35.0830,43683.6000,52563.1333,0.4698,8.0330,361.0333,6.0997,1.0002,300.5233,740.0867,28.8143,0.2749,6.6906,1.0171,260.7533,5.0679,1.2224,0.3909,889.6167,34.3830
2021-04-23,0.8316,27.0727,1913.5367,0.1886,197.0733,2306.1033,32.5027,41695.9333,50284.1333,0.4295,7.7889,337.5067,5.3823,1.0008,280.7267,674.1200,25.5360,0.2265,6.4533,0.9022,234.3800,4.4636,1.0784,0.3545,804.3367,31.0940
2021-04-24,0.8324,25.7827,1866.9767,0.2185,190.4500,2249.3967,31.0560,41519.5333,50013.2667,0.4335,7.7020,371.9433,5.2482,1.0011,308.6133,653.7633,24.7183,0.2630,6.4117,0.8989,229.2167,4.3577,1.0828,0.3599,787.0267,29.7513
2021-04-25,0.8285,27.4523,1893.4367,0.2116,185.4300,2280.7767,33.0687,40557.2000,48895.6333,0.4209,7.1575,366.1267,5.0267,1.0009,303.0533,630.1700,25.3400,0.2553,5.9402,0.8679,223.5100,4.1589,1.0431,0.3491,760.2300,30.7520
2021-04-26,0.8288,30.5877,2036.8267,0.2208,197.9133,2461.7100,36.9487,43393.1667,52433.3333,0.4628,7.8597,384.1367,5.5717,1.0010,317.9533,676.2833,28.7120,0.2667,6.5078,1.0353,239.2600,4.6064,1.2513,0.3829,816.8133,34.8523
2021-04-27,0.8295,32.4427,2163.1700,0.2258,211.8333,2611.1067,39.2247,45251.7000,54637.3667,0.5032,8.4426,400.1633,5.9718,1.0012,331.2033,722.1533,31.0627,0.2724,6.9813,1.1587,255.8233,4.9396,1.3994,0.4166,872.3767,37.3987
2021-04-28,0.8277,34.0657,2222.7700,0.2551,213.3667,2690.7100,41.2323,45465.4333,55089.2333,0.4982,8.0977,417.9300,5.9646,1.0013,346.0200,742.2433,31.2283,0.3064,6.6788,1.1283,258.0500,4.9295,1.3650,0.4119,898.4900,37.7350
2021-04-29,0.8260,34.2663,2263.4767,0.2546,210.9733,2743.0800,41.5427,44321.0667,53738.7000,0.4923,7.9346,411.2500,5.8495,1.0006,339.2667,729.7300,30.4033,0.3086,6.5363,1.1408,254.8933,4.8297,1.3826,0.4062,884.8867,36.6617
2021-04-30,0.8285,33.4217,2291.8100,0.2713,220.2167,2767.8533,40.3847,46637.3333,56279.8000,0.5189,8.2616,416.3333,6.2401,1.0009,345.4000,791.6967,32.7510,0.3275,6.8455,1.2740,266.0833,5.1723,1.5388,0.4296,955.0967,39.1330
2021-05-01,0.8304,33.4487,2397.6400,0.3094,227.0967,2886.0700,40.2740,48027.4667,57818.2333,0.5307,9.6448,425.4167,6.5251,1.0009,353.2400,833.9100,34.0833,0.3724,7.9684,1.3408,274.0333,5.4165,1.6162,0.4403,1004.7267,41.1787
2021-05-02,0.8305,34.6857,2437.0667,0.3146,224.9767,2931.7867,41.7413,47288.5333,56893.0000,0.5431,10.2150,411.2567,6.4740,1.0006,341.6933,813.6333,33.6493,0.3781,8.5765,1.3158,270.5800,5.3855,1.5818,0.4529,979.0000,40.4280
2021-05-03,0.8291,35.6923,2721.5633,0.3487,238.9067,3279.8433,42.8367,47741.9667,57559.9667,0.5550,10.2539,413.0600,6.7463,1.0007,342.9367,840.4167,35.4437,0.4209,8.5111,1.2829,287.7967,5.5991,1.5595,0.4606,1012.8467,42.9897
2021-05-04,0.8330,35.3160,2758.5700,0.4034,251.0133,3314.5033,42.6317,45352.8333,54517.9667,0.5166,9.1676,390.4400,6.5590,1.0006,324.9067,816.1433,33.5747,0.5162,7.6129,1.1834,301.9700,5.4517,1.4239,0.4293,979.9467,40.5070
2021-05-05,0.8327,35.7277,2849.9500,0.5177,282.0833,3428.9167,42.9703,46718.6333,56165.6333,0.5693,9.6014,404.3433,7.9318,1.0008,335.9100,1074.1733,36.8473,0.6131,7.9797,1.2761,338.9633,6.5952,1.5366,0.4733,1291.9867,44.8237
2021-05-06,0.8211,33.9217,2898.0900,0.4947,286.8333,3494.3033,40.8510,47044.4667,56716.7667,0.6459,9.7078,421.3033,10.9102,1.0009,349.3100,1213.4233,41.3793,0.5958,7.4989,1.3608,345.9967,9.0605,1.6363,0.5361,1462.6800,50.3003
2021-05-07,0.8264,32.6457,2870.2767,0.5340,289.6567,3476.9800,39.7793,47160.3000,57134.3333,0.6418,9.9610,465.1733,11.0833,1.0009,384.4400,1136.6233,40.4090,0.6468,8.1847,1.3179,350.6800,9.1575,1.5945,0.5309,1375.2900,49.0627
2021-05-08,0.8242,33.2570,3106.2667,0.5428,285.3900,3776.3733,40.3510,48141.5333,58491.7333,0.6204,9.8891,471.6433,10.3957,1.0027,388.5700,1145.8967,39.6923,0.6593,8.0905,1.2987,346.4167,8.5650,1.5790,0.5112,1392.3667,48.0620
2021-05-09,0.8246,32.4940,3200.5833,0.4633,305.4000,3880.0000,39.4200,47746.6333,57961.0333,0.6128,9.5093,472.5633,10.2571,1.0009,389.8500,1138.6067,38.0570,0.5625,7.9058,1.2565,370.9167,8.4404,1.5263,0.5053,1381.6333,45.9450
2021-05-10,0.8251,30.4723,3253.6933,0.3982,305.5567,3887.8233,36.9937,46685.4667,56318.9667,0.6829,8.8574,446.8833,9.3943,1.0024,377.0867,1136.2367,35.4633,0.4810,7.3518,1.1626,369.8900,8.1442,1.4068,0.5660,1371.5667,42.8357
2021-05-11,0.8253,30.9720,3335.7333,0.4079,303.3567,4045.7933,37.5320,46256.2000,56078.6333,0.6992,8.7948,442.7567,12.6173,1.0023,365.6500,1209.8600,34.9103,0.4952,7.2547,1.1898,367.8800,10.3988,1.4401,0.5751,1467.3700,42.1003
2021-05-12,0.8322,32.2057,3332.1033,0.3610,277.6200,3988.5467,38.7997,43153.3000,52030.4333,0.6378,10.0982,426.7767,11.8119,1.0022,350.3467,1124.0000,32.0167,0.4380,8.2791,1.1298,333.5233,9.7899,1.3476,0.5278,1359.8167,39.4587
2021-05-13,0.8323,31.0523,3126.9967,0.3785,260.6733,3759.3367,37.2407,40982.8667,48695.8667,0.6244,12.3388,398.0700,10.5652,1.0008,330.2200,1034.1833,29.6147,0.4480,10.3597,1.1002,313.5933,8.7741,1.3178,0.5163,1245.0900,37.1923
2021-05-14,0.8268,32.6533,3294.7633,0.4457,268.4833,3984.2867,39.6173,41387.5667,50108.3333,0.6706,12.2401,411.9133,11.1288,1.0010,340.1467,1072.2200,31.1750,0.5387,10.1169,1.1510,324.8633,9.1909,1.3928,0.5534,1295.7167,37.7957
2021-05-15,0.8255,31.7553,3139.4567,0.4278,255.3167,3805.5033,38.4920,39593.1333,48066.1333,0.6916,11.2491,401.8667,10.7622,1.0007,331.5800,1008.4033,29.6820,0.5204,9.2732,1.2070,309.5200,8.8685,1.4658,0.5697,1222.5400,35.7743
2021-05-16,0.8209,30.3017,2961.4000,0.4149,246.8933,3707.8733,36.8233,38417.2333,46711.8333,0.7198,10.5914,388.9767,10.2589,1.0004,319.9267,972.8667,28.6823,0.5155,8.7273,1.2083,299.8967,8.4405,1.4684,0.5953,1182.7900,34.1280
2021-05-17,0.8240,27.9197,2737.1300,0.4012,229.9667,3331.0967,33.8997,36266.7000,44103.8333,0.6588,10.1483,353.2267,9.2966,1.0005,289.7667,877.1800,26.1083,0.4876,8.3699,1.2043,279.9133,7.6584,1.4618,0.5428,1075.3767,32.1197
2021-05-18,0.8214,28.6450,2788.2067,0.3996,243.8733,3395.6133,34.9653,35884.4667,43672.1667,0.6595,10.4729,342.6400,9.7339,1.0007,281.3500,905.2100,26.7607,0.4854,8.6119,1.3051,296.9600,7.9378,1.5900,0.5419,1103.3233,32.7553
2021-05-19,0.8236,20.5240,2134.5433,0.2885,173.0633,2575.7833,24.2660,30286.5000,36701.4333,0.4537,7.2672,240.5767,6.3211,1.0021,197.4833,646.0000,20.9277,0.3434,5.9634,1.0130,203.8133,5.2864,1.2527,0.3861,727.8733,25.4977
2021-05-20,0.8233,20.5763,2172.7900,0.3103,165.3733,2638.8767,24.9563,32365.1333,39391.4667,0.4765,8.4243,260.2933,6.2595,1.0019,214.4367,632.9033,22.8993,0.3769,6.9519,0.9250,200.4800,5.1552,1.1277,0.3926,768.0800,27.7733
2021-05-21,0.8242,18.8317,2047.9900,0.2969,152.4367,2493.5767,22.9317,30974.6333,37712.0667,0.4342,7.6859,271.7567,5.7869,1.0017,224.1000,587.4233,22.1663,0.3570,6.2983,0.8476,185.5000,4.7497,1.0315,0.3570,715.1667,26.5370
2021-05-22,0.8240,16.8413,1906.3333,0.2807,141.8267,2314.3100,20.3910,30656.4667,37186.7333,0.3926,6.9046,239.2500,5.2274,1.0010,197.0667,535.8733,21.4667,0.3407,5.6882,0.7523,171.9167,4.3059,0.9153,0.3234,649.6067,26.2173
2021-05-23,0.8238,13.9820,1703.6667,0.2483,119.8533,2070.7867,17.0417,28545.8000,34689.0667,0.3463,5.7759,220.6167,4.4152,1.0012,181.9300,460.8400,21.7893,0.3015,4.7464,0.6605,145.6967,3.6195,0.8038,0.2847,560.2833,25.1707
2021-05-24,0.8216,18.1880,2024.2067,0.2838,139.7700,2470.9700,22.1350,31003.1333,37748.1667,0.4166,6.9167,242.5300,5.1582,1.0014,199.3700,562.1767,21.1187,0.3456,5.6838,0.7518,170.0867,4.2213,0.9164,0.3425,684.9433,25.6727
2021-05-25,0.8189,20.0190,2139.2733,0.2864,149.0000,2614.0500,24.4613,31283.6333,38243.3000,0.4323,7.1345,246.6200,5.5859,1.0013,201.6533,595.0867,20.9300,0.3499,5.8366,0.7954,182.2233,4.5715,0.9727,0.3530,727.9733,25.8523
2021-05-26,0.8204,22.7943,2305.1533,0.2888,159.1933,2815.7133,27.8180,32192.2333,39335.4000,0.4453,7.9730,261.9700,6.1691,1.0014,214.9033,617.2100,22.3140,0.3524,6.5153,0.8319,194.4633,5.0430,1.0172,0.3644,754.6000,27.0550
2021-05-27,0.8217,23.1383,2265.8133,0.2777,159.9000,2758.6333,28.2157,31794.6000,38714.8000,0.4261,8.2188,255.2367,6.9194,1.0012,209.5133,616.8467,22.1807,0.3380,6.7549,0.8073,194.6000,5.7090,0.9833,0.3500,752.7967,27.0880
2021-05-28,0.8226,22.0210,2054.3033,0.2630,148.3400,2499.4233,26.7763,29913.7333,36424.9667,0.3965,7.2935,250.1133,6.3416,1.0006,205.2633,576.2400,20.5537,0.3202,6.0048,0.7479,180.5267,5.2067,0.9101,0.3259,700.6633,25.0287
2021-05-29,0.8236,19.8740,1935.7333,0.2469,139.9700,2354.4133,24.1823,28928.6000,35189.8000,0.3735,6.7282,256.3800,6.1890,1.0006,211.0667,546.0000,18.9660,0.3004,5.5336,0.7038,170.1467,5.1086,0.8556,0.3074,663.9733,22.9853
2021-05-30,0.8230,20.2693,1933.9667,0.2470,139.0567,2350.3667,24.6810,28955.7667,35196.0000,0.3735,6.7553,252.4867,5.9836,1.0006,207.6433,540.2867,18.7483,0.3001,5.5588,0.7232,168.9133,4.9233,0.8792,0.3071,655.9133,22.6747
2021-05-31,0.8199,21.8953,2102.4033,0.2594,147.5300,2567.1867,26.7410,29758.6667,36338.8667,0.3925,7.1140,263.5333,6.3545,1.0005,216.0767,559.1867,19.2433,0.3165,5.8257,0.8111,180.2067,5.2137,0.9909,0.3223,683.1133,23.3697
2021-06-01,0.8182,22.3950,2154.4867,0.2909,150.6000,2633.5000,27.3737,30087.5000,36786.2000,0.4171,7.2505,265.1500,6.3756,1.0000,216.7600,567.4533,19.1680,0.3556,5.9438,0.8409,183.9767,5.2188,1.0278,0.3411,693.6000,23.4810
2021-06-02,0.8201,22.5910,2200.0833,0.3342,151.9933,2686.6167,27.6403,30511.4000,37234.5667,0.4201,7.3034,283.9667,6.3509,1.0000,232.3933,570.0167,20.4703,0.4081,5.9779,0.8337,185.6900,5.2219,1.0188,0.3446,696.7867,24.8633
2021-06-03,0.8231,23.2653,2302.4933,0.3343,156.8367,2801.7067,28.3130,31737.9000,38608.9000,0.4238,8.4552,303.2433,6.4863,1.0002,249.3067,586.5233,21.3337,0.4062,6.9747,0.8573,191.1133,5.3325,1.0436,0.3486,714.2767,25.9403
2021-06-04,0.8246,22.0533,2226.0867,0.3103,148.8800,2702.2567,26.6090,30716.8667,37224.7333,0.3933,8.3051,290.3867,6.1112,1.0005,238.8033,559.0767,20.2400,0.3762,6.8565,0.8054,180.6133,5.0412,0.9766,0.3245,678.1100,24.4213
2021-06-05,0.8250,21.5653,2200.3633,0.3097,144.6733,2664.3867,26.1467,29780.3000,36098.7667,0.3817,7.7420,272.2000,5.8772,1.0004,224.8300,542.5267,19.9193,0.3757,6.3884,0.7737,175.2333,4.8482,0.9377,0.3147,657.6433,24.1337
2021-06-06,0.8239,21.3230,2217.9300,0.3064,145.1633,2691.7100,25.8933,29522.0000,35839.8667,0.3800,7.6079,270.3733,5.8391,1.0004,222.9533,541.3200,20.0190,0.3714,6.2751,0.7728,176.1900,4.8154,0.9378,0.3133,657.1933,24.4493
2021-06-07,0.8220,20.7130,2195.8500,0.2846,138.2133,2670.6733,25.2050,28299.7000,34572.7333,0.3606,7.1262,259.4500,5.4080,1.0003,213.1500,508.5567,19.0783,0.3471,5.8517,0.7342,168.1433,4.4553,0.8929,0.2963,618.4533,23.1163
2021-06-08,0.8226,18.8497,2037.0700,0.2641,128.7767,2480.4700,22.9217,26976.3667,32832.2667,0.3388,6.7960,243.5600,4.9433,1.0007,200.1300,477.7100,17.2877,0.3211,5.5759,0.6973,156.6567,4.0544,0.8478,0.2785,581.3133,21.0047
2021-06-09,0.8215,19.8773,2094.2967,0.2767,136.4500,2547.5533,24.1883,29412.7000,35772.2667,0.3516,6.9876,262.3500,5.1696,1.0006,215.5333,501.9000,18.0140,0.3360,5.7378,0.7323,166.1300,4.2434,0.8918,0.2889,611.6567,21.7213
2021-06-10,0.8200,19.7173,2060.5333,0.2720,138.3400,2508.4033,23.9593,30388.0667,36960.3667,0.3457,6.7279,263.5600,5.1580,1.0006,216.7567,501.2200,17.7200,0.3410,5.5172,0.7257,168.2400,4.2375,0.8837,0.2839,610.0133,21.7463
2021-06-11,0.8246,18.3897,1971.3967,0.2654,136.5400,2391.6700,22.3347,30452.9333,36976.4000,0.3249,6.2598,246.6933,5.0506,1.0002,203.5933,483.5433,17.4530,0.3213,5.1765,0.7049,165.6700,4.1646,0.8527,0.2681,585.8567,21.2157
2021-06-12,0.8277,17.4903,1954.9900,0.2574,132.5033,2359.7900,21.1390,29693.3667,35891.4667,0.3238,6.0671,242.2267,4.7717,1.0002,200.5033,474.1000,15.5580,0.3107,5.0252,0.6855,160.0733,3.9561,0.8283,0.2681,573.2667,18.8123
2021-06-13,0.8266,18.5487,2030.9700,0.2652,137.4400,2458.8333,22.4747,31184.9667,37748.3333,0.3351,6.3473,253.4067,4.9616,1.0002,209.6033,492.5133,15.1987,0.3208,5.2428,0.7138,166.4300,4.1026,0.8634,0.2767,595.8500,18.3590
2021-06-14,0.8256,19.5167,2105.2133,0.2712,144.7767,2552.6467,23.6330,33108.4000,40111.2667,0.3402,6.7475,270.1700,5.1930,1.0003,222.9267,517.5767,15.9513,0.3285,5.5657,0.7385,175.4800,4.2806,0.8945,0.2808,627.0933,19.2147
2021-06-15,0.8251,19.5963,2116.2933,0.2645,145.4233,2563.7767,23.7797,33269.5000,40323.1667,0.3386,6.5833,278.6367,5.2307,1.0001,230.3267,521.2967,16.2677,0.3226,5.4233,0.7219,176.1533,4.3213,0.8750,0.2793,631.5600,19.7567
2021-06-16,0.8301,18.4943,2014.7033,0.2579,140.2567,2424.8533,22.3290,32374.4667,38983.3667,0.3249,6.1846,270.2067,4.9702,1.0000,224.3500,499.7600,15.6030,0.3114,5.1361,0.6986,169.4467,4.1115,0.8438,0.2686,603.4533,18.8803
2021-06-17,0.8426,18.5803,1996.1167,0.2578,140.7000,2377.9567,22.1730,32177.0333,38348.2000,0.3190,6.0816,273.6033,4.9010,0.9999,229.1267,504.5367,15.4320,0.3076,5.1088,0.7059,167.8000,4.1130,0.8417,0.2672,601.3333,18.3003
2021-06-18,0.8431,17.4730,1895.1067,0.2427,133.4567,2248.3000,20.7373,30656.0667,36381.0333,0.2999,5.8715,269.0533,4.6157,1.0003,226.0267,479.5467,14.2537,0.2933,4.9491,0.6774,158.3833,3.8862,0.8034,0.2527,569.1133,17.0023
2021-06-19,0.8453,17.1280,1861.7600,0.2451,131.3267,2201.7833,20.1850,30086.5000,35613.8333,0.2948,5.8431,271.2433,4.5413,1.0003,229.2767,475.4000,14.2487,0.2898,4.9316,0.6545,155.3600,3.8440,0.7740,0.2494,562.3367,16.8227
2021-06-20,0.8443,17.0003,1844.2867,0.2323,127.9633,2187.7500,20.1400,29574.0333,35025.7333,0.2887,5.7076,260.9900,4.3817,1.0000,220.4800,459.5933,13.3633,0.2751,4.8116,0.6346,151.5767,3.6984,0.7518,0.2437,543.6933,15.8887
2021-06-21,0.8401,14.6527,1679.8633,0.1747,113.1867,2003.5733,17.4730,27627.6667,32888.6667,0.2583,5.0311,222.7867,3.8518,1.0000,187.2100,411.9033,11.0613,0.2081,4.2234,0.5578,134.6567,3.2348,0.6633,0.2169,490.3833,13.1263
2021-06-22,0.8395,13.2767,1560.8200,0.1598,100.0567,1859.8000,15.8170,26587.8333,31540.9333,0.2309,4.3278,202.3900,3.3960,1.0003,169.7500,366.5033,9.1247,0.1902,3.6244,0.4769,119.1733,2.8444,0.5685,0.1940,436.7267,10.9410
2021-06-23,0.8388,14.6417,1640.9733,0.1865,106.4000,1954.7633,17.4893,28189.9333,33655.0000,0.2518,4.6051,213.5833,3.5953,1.0004,179.1267,390.4867,9.9960,0.2232,3.8634,0.5135,126.9433,3.0131,0.6060,0.2110,466.0900,11.7153
2021-06-24,0.8410,14.8707,1651.6433,0.2109,110.4867,1969.7567,17.7373,28587.2667,34103.6000,0.2617,4.8199,217.4367,3.7901,1.0001,183.3500,401.8133,10.4800,0.2518,4.0451,0.5539,131.8933,3.1681,0.6595,0.2195,479.4400,12.5207
2021-06-25,0.8380,13.9400,1570.6133,0.2115,108.4333,1874.3300,16.6407,27501.0000,32790.3667,0.2523,4.9105,205.2100,3.6886,0.9996,171.9100,390.1333,10.1327,0.2520,4.1245,0.5316,129.2967,3.0937,0.6340,0.2116,466.3767,12.1397
2021-06-26,0.8395,13.3340,1511.3000,0.2048,104.8633,1798.9800,15.8903,26621.5667,31715.7000,0.2423,4.5426,196.7900,3.5241,1.0001,164.8933,378.4233,9.6090,0.2439,3.7935,0.5123,124.9500,2.9585,0.6101,0.2033,450.8500,11.3573
2021-06-27,0.8380,13.9200,1612.8133,0.2157,108.8867,1925.1867,16.5967,28318.1333,33800.1000,0.2528,4.7438,206.2567,3.6770,1.0002,172.8867,391.5400,10.4233,0.2577,3.9819,0.5298,129.9633,3.0821,0.6325,0.2118,467.5000,12.0347
2021-06-28,0.8386,14.7033,1729.3167,0.2163,113.7167,2063.6200,17.5693,28962.1000,34544.2333,0.2628,4.8648,211.9600,3.8225,1.0002,177.5900,416.6600,10.9213,0.2584,4.0715,0.5378,135.6833,3.2051,0.6418,0.2204,497.4633,13.0493
2021-06-29,0.8403,15.5287,1814.9833,0.2217,120.6267,2162.1367,18.4920,29884.4000,35604.8333,0.2798,5.1821,219.1100,4.0833,1.0002,184.1600,439.7867,12.5677,0.2638,4.3610,0.5825,143.5433,3.4363,0.6934,0.2351,524.2433,14.7897
